h17,quarter,ccseason,year,hour,datetime
h2,summ,hot,2011,38719,2011-06-03 06:00:00-05:00
h2,summ,hot,2011,38720,2011-06-03 07:00:00-05:00
h2,summ,hot,2011,38721,2011-06-03 08:00:00-05:00
h2,summ,hot,2011,38722,2011-06-03 09:00:00-05:00
h2,summ,hot,2011,38723,2011-06-03 10:00:00-05:00
h2,summ,hot,2011,38724,2011-06-03 11:00:00-05:00
h2,summ,hot,2011,38725,2011-06-03 12:00:00-05:00
h3,summ,hot,2011,38726,2011-06-03 13:00:00-05:00
h3,summ,hot,2011,38727,2011-06-03 14:00:00-05:00
h3,summ,hot,2011,38728,2011-06-03 15:00:00-05:00
h3,summ,hot,2011,38729,2011-06-03 16:00:00-05:00
h4,summ,hot,2011,38730,2011-06-03 17:00:00-05:00
h4,summ,hot,2011,38731,2011-06-03 18:00:00-05:00
h4,summ,hot,2011,38732,2011-06-03 19:00:00-05:00
h4,summ,hot,2011,38733,2011-06-03 20:00:00-05:00
h4,summ,hot,2011,38734,2011-06-03 21:00:00-05:00
h1,summ,hot,2011,38735,2011-06-03 22:00:00-05:00
h1,summ,hot,2011,38736,2011-06-03 23:00:00-05:00
h1,summ,hot,2011,38737,2011-06-04 00:00:00-05:00
h1,summ,hot,2011,38738,2011-06-04 01:00:00-05:00
h1,summ,hot,2011,38739,2011-06-04 02:00:00-05:00
h1,summ,hot,2011,38740,2011-06-04 03:00:00-05:00
h1,summ,hot,2011,38741,2011-06-04 04:00:00-05:00
h1,summ,hot,2011,38742,2011-06-04 05:00:00-05:00
h2,summ,hot,2011,38743,2011-06-04 06:00:00-05:00
h2,summ,hot,2011,38744,2011-06-04 07:00:00-05:00
h2,summ,hot,2011,38745,2011-06-04 08:00:00-05:00
h2,summ,hot,2011,38746,2011-06-04 09:00:00-05:00
h2,summ,hot,2011,38747,2011-06-04 10:00:00-05:00
h2,summ,hot,2011,38748,2011-06-04 11:00:00-05:00
h2,summ,hot,2011,38749,2011-06-04 12:00:00-05:00
h3,summ,hot,2011,38750,2011-06-04 13:00:00-05:00
h3,summ,hot,2011,38751,2011-06-04 14:00:00-05:00
h3,summ,hot,2011,38752,2011-06-04 15:00:00-05:00
h3,summ,hot,2011,38753,2011-06-04 16:00:00-05:00
h4,summ,hot,2011,38754,2011-06-04 17:00:00-05:00
h4,summ,hot,2011,38755,2011-06-04 18:00:00-05:00
h4,summ,hot,2011,38756,2011-06-04 19:00:00-05:00
h4,summ,hot,2011,38757,2011-06-04 20:00:00-05:00
h4,summ,hot,2011,38758,2011-06-04 21:00:00-05:00
h1,summ,hot,2011,38759,2011-06-04 22:00:00-05:00
h1,summ,hot,2011,38760,2011-06-04 23:00:00-05:00
h1,summ,hot,2011,38761,2011-06-05 00:00:00-05:00
h1,summ,hot,2011,38762,2011-06-05 01:00:00-05:00
h1,summ,hot,2011,38763,2011-06-05 02:00:00-05:00
h1,summ,hot,2011,38764,2011-06-05 03:00:00-05:00
h1,summ,hot,2011,38765,2011-06-05 04:00:00-05:00
h1,summ,hot,2011,38766,2011-06-05 05:00:00-05:00
h2,summ,hot,2011,38767,2011-06-05 06:00:00-05:00
h2,summ,hot,2011,38768,2011-06-05 07:00:00-05:00
h2,summ,hot,2011,38769,2011-06-05 08:00:00-05:00
h2,summ,hot,2011,38770,2011-06-05 09:00:00-05:00
h2,summ,hot,2011,38771,2011-06-05 10:00:00-05:00
h2,summ,hot,2011,38772,2011-06-05 11:00:00-05:00
h2,summ,hot,2011,38773,2011-06-05 12:00:00-05:00
h3,summ,hot,2011,38774,2011-06-05 13:00:00-05:00
h3,summ,hot,2011,38775,2011-06-05 14:00:00-05:00
h3,summ,hot,2011,38776,2011-06-05 15:00:00-05:00
h3,summ,hot,2011,38777,2011-06-05 16:00:00-05:00
h4,summ,hot,2011,38778,2011-06-05 17:00:00-05:00
h4,summ,hot,2011,38779,2011-06-05 18:00:00-05:00
h4,summ,hot,2011,38780,2011-06-05 19:00:00-05:00
h4,summ,hot,2011,38781,2011-06-05 20:00:00-05:00
h4,summ,hot,2011,38782,2011-06-05 21:00:00-05:00
h1,summ,hot,2011,38783,2011-06-05 22:00:00-05:00
h1,summ,hot,2011,38784,2011-06-05 23:00:00-05:00
h1,summ,hot,2011,38785,2011-06-06 00:00:00-05:00
h1,summ,hot,2011,38786,2011-06-06 01:00:00-05:00
h1,summ,hot,2011,38787,2011-06-06 02:00:00-05:00
h1,summ,hot,2011,38788,2011-06-06 03:00:00-05:00
h1,summ,hot,2011,38789,2011-06-06 04:00:00-05:00
h1,summ,hot,2011,38790,2011-06-06 05:00:00-05:00
h2,summ,hot,2011,38791,2011-06-06 06:00:00-05:00
h2,summ,hot,2011,38792,2011-06-06 07:00:00-05:00
h2,summ,hot,2011,38793,2011-06-06 08:00:00-05:00
h2,summ,hot,2011,38794,2011-06-06 09:00:00-05:00
h2,summ,hot,2011,38795,2011-06-06 10:00:00-05:00
h2,summ,hot,2011,38796,2011-06-06 11:00:00-05:00
h2,summ,hot,2011,38797,2011-06-06 12:00:00-05:00
h3,summ,hot,2011,38798,2011-06-06 13:00:00-05:00
h3,summ,hot,2011,38799,2011-06-06 14:00:00-05:00
h3,summ,hot,2011,38800,2011-06-06 15:00:00-05:00
h3,summ,hot,2011,38801,2011-06-06 16:00:00-05:00
h4,summ,hot,2011,38802,2011-06-06 17:00:00-05:00
h4,summ,hot,2011,38803,2011-06-06 18:00:00-05:00
h4,summ,hot,2011,38804,2011-06-06 19:00:00-05:00
h4,summ,hot,2011,38805,2011-06-06 20:00:00-05:00
h4,summ,hot,2011,38806,2011-06-06 21:00:00-05:00
h1,summ,hot,2011,38807,2011-06-06 22:00:00-05:00
h1,summ,hot,2011,38808,2011-06-06 23:00:00-05:00
h1,summ,hot,2011,38809,2011-06-07 00:00:00-05:00
h1,summ,hot,2011,38810,2011-06-07 01:00:00-05:00
h1,summ,hot,2011,38811,2011-06-07 02:00:00-05:00
h1,summ,hot,2011,38812,2011-06-07 03:00:00-05:00
h1,summ,hot,2011,38813,2011-06-07 04:00:00-05:00
h1,summ,hot,2011,38814,2011-06-07 05:00:00-05:00
h2,summ,hot,2011,38815,2011-06-07 06:00:00-05:00
h2,summ,hot,2011,38816,2011-06-07 07:00:00-05:00
h2,summ,hot,2011,38817,2011-06-07 08:00:00-05:00
h2,summ,hot,2011,38818,2011-06-07 09:00:00-05:00
h2,summ,hot,2011,38819,2011-06-07 10:00:00-05:00
h2,summ,hot,2011,38820,2011-06-07 11:00:00-05:00
h2,summ,hot,2011,38821,2011-06-07 12:00:00-05:00
h3,summ,hot,2011,38822,2011-06-07 13:00:00-05:00
h3,summ,hot,2011,38823,2011-06-07 14:00:00-05:00
h3,summ,hot,2011,38824,2011-06-07 15:00:00-05:00
h3,summ,hot,2011,38825,2011-06-07 16:00:00-05:00
h4,summ,hot,2011,38826,2011-06-07 17:00:00-05:00
h4,summ,hot,2011,38827,2011-06-07 18:00:00-05:00
h4,summ,hot,2011,38828,2011-06-07 19:00:00-05:00
h4,summ,hot,2011,38829,2011-06-07 20:00:00-05:00
h4,summ,hot,2011,38830,2011-06-07 21:00:00-05:00
h1,summ,hot,2011,38831,2011-06-07 22:00:00-05:00
h1,summ,hot,2011,38832,2011-06-07 23:00:00-05:00
h1,summ,hot,2011,38833,2011-06-08 00:00:00-05:00
h1,summ,hot,2011,38834,2011-06-08 01:00:00-05:00
h1,summ,hot,2011,38835,2011-06-08 02:00:00-05:00
h1,summ,hot,2011,38836,2011-06-08 03:00:00-05:00
h1,summ,hot,2011,38837,2011-06-08 04:00:00-05:00
h1,summ,hot,2011,38838,2011-06-08 05:00:00-05:00
h2,summ,hot,2011,38839,2011-06-08 06:00:00-05:00
h2,summ,hot,2011,38840,2011-06-08 07:00:00-05:00
h2,summ,hot,2011,38841,2011-06-08 08:00:00-05:00
h2,summ,hot,2011,38842,2011-06-08 09:00:00-05:00
h2,summ,hot,2011,38843,2011-06-08 10:00:00-05:00
h2,summ,hot,2011,38844,2011-06-08 11:00:00-05:00
h2,summ,hot,2011,38845,2011-06-08 12:00:00-05:00
h3,summ,hot,2011,38846,2011-06-08 13:00:00-05:00
h3,summ,hot,2011,38847,2011-06-08 14:00:00-05:00
h3,summ,hot,2011,38848,2011-06-08 15:00:00-05:00
h3,summ,hot,2011,38849,2011-06-08 16:00:00-05:00
h4,summ,hot,2011,38850,2011-06-08 17:00:00-05:00
h4,summ,hot,2011,38851,2011-06-08 18:00:00-05:00
h4,summ,hot,2011,38852,2011-06-08 19:00:00-05:00
h4,summ,hot,2011,38853,2011-06-08 20:00:00-05:00
h4,summ,hot,2011,38854,2011-06-08 21:00:00-05:00
h1,summ,hot,2011,38855,2011-06-08 22:00:00-05:00
h1,summ,hot,2011,38856,2011-06-08 23:00:00-05:00
h1,summ,hot,2011,38857,2011-06-09 00:00:00-05:00
h1,summ,hot,2011,38858,2011-06-09 01:00:00-05:00
h1,summ,hot,2011,38859,2011-06-09 02:00:00-05:00
h1,summ,hot,2011,38860,2011-06-09 03:00:00-05:00
h1,summ,hot,2011,38861,2011-06-09 04:00:00-05:00
h1,summ,hot,2011,38862,2011-06-09 05:00:00-05:00
h2,summ,hot,2011,38863,2011-06-09 06:00:00-05:00
h2,summ,hot,2011,38864,2011-06-09 07:00:00-05:00
h2,summ,hot,2011,38865,2011-06-09 08:00:00-05:00
h2,summ,hot,2011,38866,2011-06-09 09:00:00-05:00
h2,summ,hot,2011,38867,2011-06-09 10:00:00-05:00
h2,summ,hot,2011,38868,2011-06-09 11:00:00-05:00
h2,summ,hot,2011,38869,2011-06-09 12:00:00-05:00
h3,summ,hot,2011,38870,2011-06-09 13:00:00-05:00
h3,summ,hot,2011,38871,2011-06-09 14:00:00-05:00
h3,summ,hot,2011,38872,2011-06-09 15:00:00-05:00
h3,summ,hot,2011,38873,2011-06-09 16:00:00-05:00
h4,summ,hot,2011,38874,2011-06-09 17:00:00-05:00
h4,summ,hot,2011,38875,2011-06-09 18:00:00-05:00
h4,summ,hot,2011,38876,2011-06-09 19:00:00-05:00
h4,summ,hot,2011,38877,2011-06-09 20:00:00-05:00
h4,summ,hot,2011,38878,2011-06-09 21:00:00-05:00
h1,summ,hot,2011,38879,2011-06-09 22:00:00-05:00
h1,summ,hot,2011,38880,2011-06-09 23:00:00-05:00
h1,summ,hot,2011,38881,2011-06-10 00:00:00-05:00
h1,summ,hot,2011,38882,2011-06-10 01:00:00-05:00
h1,summ,hot,2011,38883,2011-06-10 02:00:00-05:00
h1,summ,hot,2011,38884,2011-06-10 03:00:00-05:00
h1,summ,hot,2011,38885,2011-06-10 04:00:00-05:00
h1,summ,hot,2011,38886,2011-06-10 05:00:00-05:00
h2,summ,hot,2011,38887,2011-06-10 06:00:00-05:00
h2,summ,hot,2011,38888,2011-06-10 07:00:00-05:00
h2,summ,hot,2011,38889,2011-06-10 08:00:00-05:00
h2,summ,hot,2011,38890,2011-06-10 09:00:00-05:00
h2,summ,hot,2011,38891,2011-06-10 10:00:00-05:00
h2,summ,hot,2011,38892,2011-06-10 11:00:00-05:00
h2,summ,hot,2011,38893,2011-06-10 12:00:00-05:00
h3,summ,hot,2011,38894,2011-06-10 13:00:00-05:00
h3,summ,hot,2011,38895,2011-06-10 14:00:00-05:00
h3,summ,hot,2011,38896,2011-06-10 15:00:00-05:00
h3,summ,hot,2011,38897,2011-06-10 16:00:00-05:00
h4,summ,hot,2011,38898,2011-06-10 17:00:00-05:00
h4,summ,hot,2011,38899,2011-06-10 18:00:00-05:00
h4,summ,hot,2011,38900,2011-06-10 19:00:00-05:00
h4,summ,hot,2011,38901,2011-06-10 20:00:00-05:00
h4,summ,hot,2011,38902,2011-06-10 21:00:00-05:00
h1,summ,hot,2011,38903,2011-06-10 22:00:00-05:00
h1,summ,hot,2011,38904,2011-06-10 23:00:00-05:00
h1,summ,hot,2011,38905,2011-06-11 00:00:00-05:00
h1,summ,hot,2011,38906,2011-06-11 01:00:00-05:00
h1,summ,hot,2011,38907,2011-06-11 02:00:00-05:00
h1,summ,hot,2011,38908,2011-06-11 03:00:00-05:00
h1,summ,hot,2011,38909,2011-06-11 04:00:00-05:00
h1,summ,hot,2011,38910,2011-06-11 05:00:00-05:00
h2,summ,hot,2011,38911,2011-06-11 06:00:00-05:00
h2,summ,hot,2011,38912,2011-06-11 07:00:00-05:00
h2,summ,hot,2011,38913,2011-06-11 08:00:00-05:00
h2,summ,hot,2011,38914,2011-06-11 09:00:00-05:00
h2,summ,hot,2011,38915,2011-06-11 10:00:00-05:00
h2,summ,hot,2011,38916,2011-06-11 11:00:00-05:00
h2,summ,hot,2011,38917,2011-06-11 12:00:00-05:00
h3,summ,hot,2011,38918,2011-06-11 13:00:00-05:00
h3,summ,hot,2011,38919,2011-06-11 14:00:00-05:00
h3,summ,hot,2011,38920,2011-06-11 15:00:00-05:00
h3,summ,hot,2011,38921,2011-06-11 16:00:00-05:00
h4,summ,hot,2011,38922,2011-06-11 17:00:00-05:00
h4,summ,hot,2011,38923,2011-06-11 18:00:00-05:00
h4,summ,hot,2011,38924,2011-06-11 19:00:00-05:00
h4,summ,hot,2011,38925,2011-06-11 20:00:00-05:00
h4,summ,hot,2011,38926,2011-06-11 21:00:00-05:00
h1,summ,hot,2011,38927,2011-06-11 22:00:00-05:00
h1,summ,hot,2011,38928,2011-06-11 23:00:00-05:00
h1,summ,hot,2011,38929,2011-06-12 00:00:00-05:00
h1,summ,hot,2011,38930,2011-06-12 01:00:00-05:00
h1,summ,hot,2011,38931,2011-06-12 02:00:00-05:00
h1,summ,hot,2011,38932,2011-06-12 03:00:00-05:00
h1,summ,hot,2011,38933,2011-06-12 04:00:00-05:00
h1,summ,hot,2011,38934,2011-06-12 05:00:00-05:00
h2,summ,hot,2011,38935,2011-06-12 06:00:00-05:00
h2,summ,hot,2011,38936,2011-06-12 07:00:00-05:00
h2,summ,hot,2011,38937,2011-06-12 08:00:00-05:00
h2,summ,hot,2011,38938,2011-06-12 09:00:00-05:00
h2,summ,hot,2011,38939,2011-06-12 10:00:00-05:00
h2,summ,hot,2011,38940,2011-06-12 11:00:00-05:00
h2,summ,hot,2011,38941,2011-06-12 12:00:00-05:00
h3,summ,hot,2011,38942,2011-06-12 13:00:00-05:00
h3,summ,hot,2011,38943,2011-06-12 14:00:00-05:00
h3,summ,hot,2011,38944,2011-06-12 15:00:00-05:00
h3,summ,hot,2011,38945,2011-06-12 16:00:00-05:00
h4,summ,hot,2011,38946,2011-06-12 17:00:00-05:00
h4,summ,hot,2011,38947,2011-06-12 18:00:00-05:00
h4,summ,hot,2011,38948,2011-06-12 19:00:00-05:00
h4,summ,hot,2011,38949,2011-06-12 20:00:00-05:00
h4,summ,hot,2011,38950,2011-06-12 21:00:00-05:00
h1,summ,hot,2011,38951,2011-06-12 22:00:00-05:00
h1,summ,hot,2011,38952,2011-06-12 23:00:00-05:00
h1,summ,hot,2011,38953,2011-06-13 00:00:00-05:00
h1,summ,hot,2011,38954,2011-06-13 01:00:00-05:00
h1,summ,hot,2011,38955,2011-06-13 02:00:00-05:00
h1,summ,hot,2011,38956,2011-06-13 03:00:00-05:00
h1,summ,hot,2011,38957,2011-06-13 04:00:00-05:00
h1,summ,hot,2011,38958,2011-06-13 05:00:00-05:00
h2,summ,hot,2011,38959,2011-06-13 06:00:00-05:00
h2,summ,hot,2011,38960,2011-06-13 07:00:00-05:00
h2,summ,hot,2011,38961,2011-06-13 08:00:00-05:00
h2,summ,hot,2011,38962,2011-06-13 09:00:00-05:00
h2,summ,hot,2011,38963,2011-06-13 10:00:00-05:00
h2,summ,hot,2011,38964,2011-06-13 11:00:00-05:00
h2,summ,hot,2011,38965,2011-06-13 12:00:00-05:00
h3,summ,hot,2011,38966,2011-06-13 13:00:00-05:00
h3,summ,hot,2011,38967,2011-06-13 14:00:00-05:00
h3,summ,hot,2011,38968,2011-06-13 15:00:00-05:00
h3,summ,hot,2011,38969,2011-06-13 16:00:00-05:00
h4,summ,hot,2011,38970,2011-06-13 17:00:00-05:00
h4,summ,hot,2011,38971,2011-06-13 18:00:00-05:00
h4,summ,hot,2011,38972,2011-06-13 19:00:00-05:00
h4,summ,hot,2011,38973,2011-06-13 20:00:00-05:00
h4,summ,hot,2011,38974,2011-06-13 21:00:00-05:00
h1,summ,hot,2011,38975,2011-06-13 22:00:00-05:00
h1,summ,hot,2011,38976,2011-06-13 23:00:00-05:00
h1,summ,hot,2011,38977,2011-06-14 00:00:00-05:00
h1,summ,hot,2011,38978,2011-06-14 01:00:00-05:00
h1,summ,hot,2011,38979,2011-06-14 02:00:00-05:00
h1,summ,hot,2011,38980,2011-06-14 03:00:00-05:00
h1,summ,hot,2011,38981,2011-06-14 04:00:00-05:00
h1,summ,hot,2011,38982,2011-06-14 05:00:00-05:00
h2,summ,hot,2011,38983,2011-06-14 06:00:00-05:00
h2,summ,hot,2011,38984,2011-06-14 07:00:00-05:00
h2,summ,hot,2011,38985,2011-06-14 08:00:00-05:00
h2,summ,hot,2011,38986,2011-06-14 09:00:00-05:00
h2,summ,hot,2011,38987,2011-06-14 10:00:00-05:00
h2,summ,hot,2011,38988,2011-06-14 11:00:00-05:00
h2,summ,hot,2011,38989,2011-06-14 12:00:00-05:00
h3,summ,hot,2011,38990,2011-06-14 13:00:00-05:00
h3,summ,hot,2011,38991,2011-06-14 14:00:00-05:00
h3,summ,hot,2011,38992,2011-06-14 15:00:00-05:00
h3,summ,hot,2011,38993,2011-06-14 16:00:00-05:00
h4,summ,hot,2011,38994,2011-06-14 17:00:00-05:00
h4,summ,hot,2011,38995,2011-06-14 18:00:00-05:00
h4,summ,hot,2011,38996,2011-06-14 19:00:00-05:00
h4,summ,hot,2011,38997,2011-06-14 20:00:00-05:00
h4,summ,hot,2011,38998,2011-06-14 21:00:00-05:00
h1,summ,hot,2011,38999,2011-06-14 22:00:00-05:00
h1,summ,hot,2011,39000,2011-06-14 23:00:00-05:00
h1,summ,hot,2011,39001,2011-06-15 00:00:00-05:00
h1,summ,hot,2011,39002,2011-06-15 01:00:00-05:00
h1,summ,hot,2011,39003,2011-06-15 02:00:00-05:00
h1,summ,hot,2011,39004,2011-06-15 03:00:00-05:00
h1,summ,hot,2011,39005,2011-06-15 04:00:00-05:00
h1,summ,hot,2011,39006,2011-06-15 05:00:00-05:00
h2,summ,hot,2011,39007,2011-06-15 06:00:00-05:00
h2,summ,hot,2011,39008,2011-06-15 07:00:00-05:00
h2,summ,hot,2011,39009,2011-06-15 08:00:00-05:00
h2,summ,hot,2011,39010,2011-06-15 09:00:00-05:00
h2,summ,hot,2011,39011,2011-06-15 10:00:00-05:00
h2,summ,hot,2011,39012,2011-06-15 11:00:00-05:00
h2,summ,hot,2011,39013,2011-06-15 12:00:00-05:00
h3,summ,hot,2011,39014,2011-06-15 13:00:00-05:00
h3,summ,hot,2011,39015,2011-06-15 14:00:00-05:00
h3,summ,hot,2011,39016,2011-06-15 15:00:00-05:00
h3,summ,hot,2011,39017,2011-06-15 16:00:00-05:00
h4,summ,hot,2011,39018,2011-06-15 17:00:00-05:00
h4,summ,hot,2011,39019,2011-06-15 18:00:00-05:00
h4,summ,hot,2011,39020,2011-06-15 19:00:00-05:00
h4,summ,hot,2011,39021,2011-06-15 20:00:00-05:00
h4,summ,hot,2011,39022,2011-06-15 21:00:00-05:00
h1,summ,hot,2011,39023,2011-06-15 22:00:00-05:00
h1,summ,hot,2011,39024,2011-06-15 23:00:00-05:00
h1,summ,hot,2011,39025,2011-06-16 00:00:00-05:00
h1,summ,hot,2011,39026,2011-06-16 01:00:00-05:00
h1,summ,hot,2011,39027,2011-06-16 02:00:00-05:00
h1,summ,hot,2011,39028,2011-06-16 03:00:00-05:00
h1,summ,hot,2011,39029,2011-06-16 04:00:00-05:00
h1,summ,hot,2011,39030,2011-06-16 05:00:00-05:00
h2,summ,hot,2011,39031,2011-06-16 06:00:00-05:00
h2,summ,hot,2011,39032,2011-06-16 07:00:00-05:00
h2,summ,hot,2011,39033,2011-06-16 08:00:00-05:00
h2,summ,hot,2011,39034,2011-06-16 09:00:00-05:00
h2,summ,hot,2011,39035,2011-06-16 10:00:00-05:00
h2,summ,hot,2011,39036,2011-06-16 11:00:00-05:00
h2,summ,hot,2011,39037,2011-06-16 12:00:00-05:00
h3,summ,hot,2011,39038,2011-06-16 13:00:00-05:00
h3,summ,hot,2011,39039,2011-06-16 14:00:00-05:00
h3,summ,hot,2011,39040,2011-06-16 15:00:00-05:00
h3,summ,hot,2011,39041,2011-06-16 16:00:00-05:00
h4,summ,hot,2011,39042,2011-06-16 17:00:00-05:00
h4,summ,hot,2011,39043,2011-06-16 18:00:00-05:00
h4,summ,hot,2011,39044,2011-06-16 19:00:00-05:00
h4,summ,hot,2011,39045,2011-06-16 20:00:00-05:00
h4,summ,hot,2011,39046,2011-06-16 21:00:00-05:00
h1,summ,hot,2011,39047,2011-06-16 22:00:00-05:00
h1,summ,hot,2011,39048,2011-06-16 23:00:00-05:00
h1,summ,hot,2011,39049,2011-06-17 00:00:00-05:00
h1,summ,hot,2011,39050,2011-06-17 01:00:00-05:00
h1,summ,hot,2011,39051,2011-06-17 02:00:00-05:00
h1,summ,hot,2011,39052,2011-06-17 03:00:00-05:00
h1,summ,hot,2011,39053,2011-06-17 04:00:00-05:00
h1,summ,hot,2011,39054,2011-06-17 05:00:00-05:00
h2,summ,hot,2011,39055,2011-06-17 06:00:00-05:00
h2,summ,hot,2011,39056,2011-06-17 07:00:00-05:00
h2,summ,hot,2011,39057,2011-06-17 08:00:00-05:00
h2,summ,hot,2011,39058,2011-06-17 09:00:00-05:00
h2,summ,hot,2011,39059,2011-06-17 10:00:00-05:00
h2,summ,hot,2011,39060,2011-06-17 11:00:00-05:00
h2,summ,hot,2011,39061,2011-06-17 12:00:00-05:00
h3,summ,hot,2011,39062,2011-06-17 13:00:00-05:00
h3,summ,hot,2011,39063,2011-06-17 14:00:00-05:00
h3,summ,hot,2011,39064,2011-06-17 15:00:00-05:00
h3,summ,hot,2011,39065,2011-06-17 16:00:00-05:00
h4,summ,hot,2011,39066,2011-06-17 17:00:00-05:00
h4,summ,hot,2011,39067,2011-06-17 18:00:00-05:00
h4,summ,hot,2011,39068,2011-06-17 19:00:00-05:00
h4,summ,hot,2011,39069,2011-06-17 20:00:00-05:00
h4,summ,hot,2011,39070,2011-06-17 21:00:00-05:00
h1,summ,hot,2011,39071,2011-06-17 22:00:00-05:00
h1,summ,hot,2011,39072,2011-06-17 23:00:00-05:00
h1,summ,hot,2011,39073,2011-06-18 00:00:00-05:00
h1,summ,hot,2011,39074,2011-06-18 01:00:00-05:00
h1,summ,hot,2011,39075,2011-06-18 02:00:00-05:00
h1,summ,hot,2011,39076,2011-06-18 03:00:00-05:00
h1,summ,hot,2011,39077,2011-06-18 04:00:00-05:00
h1,summ,hot,2011,39078,2011-06-18 05:00:00-05:00
h2,summ,hot,2011,39079,2011-06-18 06:00:00-05:00
h2,summ,hot,2011,39080,2011-06-18 07:00:00-05:00
h2,summ,hot,2011,39081,2011-06-18 08:00:00-05:00
h2,summ,hot,2011,39082,2011-06-18 09:00:00-05:00
h2,summ,hot,2011,39083,2011-06-18 10:00:00-05:00
h2,summ,hot,2011,39084,2011-06-18 11:00:00-05:00
h2,summ,hot,2011,39085,2011-06-18 12:00:00-05:00
h3,summ,hot,2011,39086,2011-06-18 13:00:00-05:00
h3,summ,hot,2011,39087,2011-06-18 14:00:00-05:00
h3,summ,hot,2011,39088,2011-06-18 15:00:00-05:00
h3,summ,hot,2011,39089,2011-06-18 16:00:00-05:00
h4,summ,hot,2011,39090,2011-06-18 17:00:00-05:00
h4,summ,hot,2011,39091,2011-06-18 18:00:00-05:00
h4,summ,hot,2011,39092,2011-06-18 19:00:00-05:00
h4,summ,hot,2011,39093,2011-06-18 20:00:00-05:00
h4,summ,hot,2011,39094,2011-06-18 21:00:00-05:00
h1,summ,hot,2011,39095,2011-06-18 22:00:00-05:00
h1,summ,hot,2011,39096,2011-06-18 23:00:00-05:00
h1,summ,hot,2011,39097,2011-06-19 00:00:00-05:00
h1,summ,hot,2011,39098,2011-06-19 01:00:00-05:00
h1,summ,hot,2011,39099,2011-06-19 02:00:00-05:00
h1,summ,hot,2011,39100,2011-06-19 03:00:00-05:00
h1,summ,hot,2011,39101,2011-06-19 04:00:00-05:00
h1,summ,hot,2011,39102,2011-06-19 05:00:00-05:00
h2,summ,hot,2011,39103,2011-06-19 06:00:00-05:00
h2,summ,hot,2011,39104,2011-06-19 07:00:00-05:00
h2,summ,hot,2011,39105,2011-06-19 08:00:00-05:00
h2,summ,hot,2011,39106,2011-06-19 09:00:00-05:00
h2,summ,hot,2011,39107,2011-06-19 10:00:00-05:00
h2,summ,hot,2011,39108,2011-06-19 11:00:00-05:00
h2,summ,hot,2011,39109,2011-06-19 12:00:00-05:00
h3,summ,hot,2011,39110,2011-06-19 13:00:00-05:00
h3,summ,hot,2011,39111,2011-06-19 14:00:00-05:00
h3,summ,hot,2011,39112,2011-06-19 15:00:00-05:00
h3,summ,hot,2011,39113,2011-06-19 16:00:00-05:00
h4,summ,hot,2011,39114,2011-06-19 17:00:00-05:00
h4,summ,hot,2011,39115,2011-06-19 18:00:00-05:00
h4,summ,hot,2011,39116,2011-06-19 19:00:00-05:00
h4,summ,hot,2011,39117,2011-06-19 20:00:00-05:00
h4,summ,hot,2011,39118,2011-06-19 21:00:00-05:00
h1,summ,hot,2011,39119,2011-06-19 22:00:00-05:00
h1,summ,hot,2011,39120,2011-06-19 23:00:00-05:00
h1,summ,hot,2011,39121,2011-06-20 00:00:00-05:00
h1,summ,hot,2011,39122,2011-06-20 01:00:00-05:00
h1,summ,hot,2011,39123,2011-06-20 02:00:00-05:00
h1,summ,hot,2011,39124,2011-06-20 03:00:00-05:00
h1,summ,hot,2011,39125,2011-06-20 04:00:00-05:00
h1,summ,hot,2011,39126,2011-06-20 05:00:00-05:00
h2,summ,hot,2011,39127,2011-06-20 06:00:00-05:00
h2,summ,hot,2011,39128,2011-06-20 07:00:00-05:00
h2,summ,hot,2011,39129,2011-06-20 08:00:00-05:00
h2,summ,hot,2011,39130,2011-06-20 09:00:00-05:00
h2,summ,hot,2011,39131,2011-06-20 10:00:00-05:00
h2,summ,hot,2011,39132,2011-06-20 11:00:00-05:00
h2,summ,hot,2011,39133,2011-06-20 12:00:00-05:00
h3,summ,hot,2011,39134,2011-06-20 13:00:00-05:00
h3,summ,hot,2011,39135,2011-06-20 14:00:00-05:00
h3,summ,hot,2011,39136,2011-06-20 15:00:00-05:00
h3,summ,hot,2011,39137,2011-06-20 16:00:00-05:00
h4,summ,hot,2011,39138,2011-06-20 17:00:00-05:00
h4,summ,hot,2011,39139,2011-06-20 18:00:00-05:00
h4,summ,hot,2011,39140,2011-06-20 19:00:00-05:00
h4,summ,hot,2011,39141,2011-06-20 20:00:00-05:00
h4,summ,hot,2011,39142,2011-06-20 21:00:00-05:00
h1,summ,hot,2011,39143,2011-06-20 22:00:00-05:00
h1,summ,hot,2011,39144,2011-06-20 23:00:00-05:00
h1,summ,hot,2011,39145,2011-06-21 00:00:00-05:00
h1,summ,hot,2011,39146,2011-06-21 01:00:00-05:00
h1,summ,hot,2011,39147,2011-06-21 02:00:00-05:00
h1,summ,hot,2011,39148,2011-06-21 03:00:00-05:00
h1,summ,hot,2011,39149,2011-06-21 04:00:00-05:00
h1,summ,hot,2011,39150,2011-06-21 05:00:00-05:00
h2,summ,hot,2011,39151,2011-06-21 06:00:00-05:00
h2,summ,hot,2011,39152,2011-06-21 07:00:00-05:00
h2,summ,hot,2011,39153,2011-06-21 08:00:00-05:00
h2,summ,hot,2011,39154,2011-06-21 09:00:00-05:00
