region,class,bin,capacity,supply_curve_cost_per_mw,dist_mi,sc_point_gid
s265,9,139,169.3477,130295.3299,28.6714,74364
s265,9,140,70.6377,130653.6787,11.9962,70182
s265,9,141,65.7315,131105.1864,6.8405,63347
s265,9,142,58.6053,133521.5714,9.1951,71314
s265,9,143,66.3633,134320.917,7.9055,66755
s265,9,144,45.8055,134574.7259,3.1031,65995
s265,9,145,44.5176,135115.8451,2.0788,66382
s265,9,146,96.957,135794.493,21.2358,70942
s265,9,147,47.5308,136243.7176,1.3103,72079
s265,9,148,70.8102,136247.3632,13.573,69417
s265,9,149,50.4954,136292.0299,7.5356,69038
s265,9,150,56.9592,137330.6552,9.7437,67137
s265,9,151,62.3295,139132.229,8.0164,68276
s265,9,152,76.3749,139152.8983,16.0224,68655
s265,9,153,65.1483,139171.4392,8.8665,69415
s265,9,154,46.9476,139628.697,1.7027,71696
s265,9,155,70.9074,140226.1731,10.8691,73978
s265,9,156,56.7891,140352.8341,6.6994,67135
s265,9,157,49.6449,140554.5574,8.2274,74362
s265,9,158,48.3327,140706.6833,7.0748,70558
s265,9,159,42.7923,141640.3804,2.2882,67895
s265,9,160,43.0353,142892.6538,2.8508,66381
s265,9,161,45.2709,143260.8717,1.1676,63718
s265,9,162,61.947,143760.5748,12.9825,66377
s265,9,163,85.0014,144034.0799,19.9224,65620
s265,9,164,49.5477,145360.5656,9.4495,70556
s265,9,165,44.8821,146391.1345,1.6674,63720
s265,9,166,47.0934,146730.7009,3.7721,72839
s265,9,167,59.6322,147085.4384,9.382,72840
s265,9,168,42.5979,149387.5532,4.2239,72077
s265,9,169,72.3897,149581.7289,13.8618,73977
s265,9,170,43.3269,150080.6687,1.2585,64109
s265,9,171,42.0876,150219.9982,3.9866,72458
s265,9,172,46.3644,150520.4314,7.9601,68274
s265,9,173,41.6259,154483.4944,0.9113,72838
s265,9,174,88.6707,154885.4315,23.9743,73595
s265,9,175,55.4526,155527.8155,14.2574,66756
s265,9,176,41.2128,157926.4534,5.2922,71319
s265,9,177,41.3586,158807.03,5.665,67515
s265,9,178,41.9661,158914.5108,2.4293,71317
s265,9,179,39.3174,159780.2841,0.2553,64489
s265,9,180,56.7648,160127.2954,12.0847,73600
s265,9,181,40.338,160981.9905,1.5116,64486
s265,9,182,41.2128,161064.1898,2.33,64097
s265,9,183,42.2334,163154.6899,7.6466,71694
s265,9,184,36.2556,164174.2245,2.4853,67894
s265,9,185,34.5546,164423.9187,1.0057,71699
s265,9,186,38.0295,166096.7226,4.6237,69800
s265,9,187,39.5604,166259.6333,2.2433,64108
s265,9,188,42.8652,166442.1267,5.3002,64484
s265,9,189,62.3538,166900.1973,19.4138,73222
s265,9,190,37.908,168024.2136,1.221,69798
s265,9,191,41.9418,168512.0683,8.8423,66001
s265,9,192,65.7801,169698.7949,21.1973,73596
s265,9,193,56.7648,169729.0337,14.7031,65619
s265,9,194,104.8788,170478.4914,28.7511,74356
s265,9,195,35.1621,175032.3011,4.4514,68659
s265,9,196,31.2498,175952.9505,1.1426,64487
s265,9,197,34.992,176581.2246,0.9012,71315
s265,9,198,39.9492,177629.6264,9.5155,70937
s265,9,199,37.908,181913.7409,8.8265,72459
s265,9,200,40.1436,184580.9393,11.5881,73217
s265,9,201,43.3026,184947.9952,14.5626,62577
s265,9,202,47.1177,185579.2665,18.2062,68656
s265,9,203,72.1414,186140.1641,23.7574,75115
s265,9,204,71.5635,187052.4471,27.652,74365
s265,9,205,29.3301,187483.1279,2.5401,67517
s265,9,206,34.1901,187778.8488,7.0429,67514
s265,9,207,32.4648,190887.1154,2.5029,72080
s265,9,208,30.7881,190910.1946,0.9835,64098
s265,9,209,74.7468,195839.2132,30.9961,73984
s265,9,210,31.2197,196073.1503,6.602,71701
s265,9,211,38.7828,196211.1042,13.5214,65622
s265,9,212,59.6808,196277.4805,26.6291,73985
s265,9,213,34.3359,196873.6108,5.8379,62973
s265,9,214,32.7321,197259.4325,4.4838,72460
s265,9,215,29.9133,198613.1809,6.106,64107
s265,9,216,29.5262,198839.372,5.8154,71700
s265,9,217,31.2498,199005.0814,7.4289,64492
s265,9,218,28.5039,200638.9102,5.3759,63340
s265,9,219,31.6301,202034.07,8.601,62586
s265,9,220,26.9001,202174.4125,4.3353,72461
s265,9,221,30.4479,202991.7446,3.9686,64865
s265,9,222,27.6777,203126.0704,1.4846,64100
s265,9,223,31.2012,204331.3996,5.0194,74361
s265,9,224,24.1542,206721.1309,3.0767,63343
s265,9,225,10.0116,211504.0264,0.601,72457
s265,9,226,27.9693,211770.0606,4.1072,64485
s265,9,227,15.4062,211829.3554,0.6898,72078
s265,9,228,6.6339,213675.1768,1.1931,70179
s265,9,229,8.5536,213968.4023,1.2731,66761
s265,9,230,21.2382,214322.6663,2.4963,63339
s265,9,231,42.5979,214845.106,22.0744,69036
s265,9,232,10.2546,215493.1582,1.6889,62964
s265,9,233,22.2588,216256.0709,0.1344,72075
s265,9,234,44.8821,216416.6638,24.5814,73603
s265,9,235,34.2387,216546.095,14.9321,69414
s265,9,236,7.3386,216735.0332,2.0276,63345
s265,9,237,20.1204,216953.9035,2.1968,62966
s265,9,238,10.9836,217606.334,2.2652,63726
s265,9,239,6.0507,218215.2354,2.4312,65624
s265,9,240,25.0047,218390.8554,7.033,65623
s265,9,241,21.1167,218391.6504,3.4954,72082
s265,9,242,6.804,218642.4229,2.5477,69420
s265,9,243,8.7237,219339.8687,2.7379,69039
s265,9,244,6.8283,221419.3135,3.305,63722
s265,9,245,11.1996,221650.9814,3.3681,63337
s265,9,246,27.8478,222628.8941,10.7757,62961
s265,9,247,6.4395,223048.4629,3.7492,63338
s265,9,248,31.2498,223079.4525,13.9941,69037
s265,9,249,15.9894,223112.7549,3.7668,72081
s265,9,250,5.7834,223440.0586,3.856,65245
s265,9,251,9.234,223440.96,0.0384,63732
s265,9,252,7.6059,223471.9346,0.0469,64866
s265,9,253,14.086,223572.0898,3.892,62962
s265,9,254,20.412,223716.8011,4.3064,63723
s265,9,255,6.0993,223812.666,3.9576,62963
s265,9,256,10.7892,224384.7842,4.1137,63721
s265,9,257,7.9218,224501.9756,4.1456,63342
s265,9,258,7.29,225983.026,0.7317,71697
s265,9,259,10.8135,226225.3848,4.6156,63341
s265,9,260,11.7126,226240.9791,4.6199,63717
s265,9,261,26.73,226246.8115,10.7452,72841
s265,9,262,30.6909,227541.5655,14.7024,62578
s265,9,263,9.7443,228195.1855,1.3349,62960
s265,9,264,8.0433,228898.498,1.5267,64104
s265,9,265,41.1399,228927.6066,24.5881,69795
s265,9,266,23.7654,229472.3067,8.9272,73221
s265,9,267,8.1405,229752.1934,1.7595,64479
s265,9,268,28.9899,230098.2918,10.034,73220
s265,9,269,9.5742,230798.3945,2.0448,65246
s265,9,270,7.0713,231082.8775,5.9403,62959
s265,9,271,15.6006,233183.0059,6.513,64105
s265,9,272,9.0396,234274.873,6.8107,64482
s265,9,273,12.0771,234677.875,6.9206,71318
s265,9,274,14.6286,235472.2637,3.3194,64478
s265,9,275,21.9186,235605.0565,8.9192,66002
s265,9,276,17.7147,237610.1621,3.9024,70938
s265,9,277,18.1035,238688.2129,8.0142,62585
s265,9,278,9.1368,239843.9609,4.5116,64111
s265,9,279,10.8621,241357.0781,8.742,71316
s265,9,280,42.8652,241572.0564,25.7883,70174
s265,9,281,21.1167,246753.3985,11.2297,64863
s265,9,282,13.5351,248478.4375,10.6841,66003
s265,9,283,44.8092,249665.6959,33.5821,73982
s265,9,284,23.0607,250026.3234,13.8912,62581
s265,9,285,7.5816,252613.7383,11.8118,62956
s265,9,286,22.4046,254928.4209,14.631,70934
s265,9,287,9.963,256350.2344,12.8307,64481
s265,9,288,12.0285,256498.9986,12.8713,62579
s265,9,289,42.3792,262710.1865,34.9283,73980
s265,9,290,13.3407,271171.6744,16.8726,66757
s265,9,291,16.524,275968.974,14.363,70936
s265,9,292,15.6006,278319.75,18.8219,70175
s265,9,293,22.5504,278471.0906,21.1838,69794
s265,9,294,7.5816,285920.2344,17.0767,70935
s265,9,295,22.8177,289322.165,24.3861,70555
s265,9,296,18.0692,299834.143,20.871,70554
s265,10,1,126.0441,51081.195,0.393,62590
s265,10,2,159.651,53960.9906,6.8923,62210
s265,10,3,102.0114,69299.4635,4.4079,62211
s265,10,4,81.0782,89437.1765,0.0476,67902
s265,10,5,95.5962,95578.5337,6.0457,63728
s265,10,6,75.8403,98745.6949,1.0263,62969
s265,10,7,63.8118,112085.8269,4.9,67142
s265,10,8,59.6565,118263.3813,1.5294,66384
s265,10,9,51.4917,121612.924,0.0114,64491
s265,10,10,54.9909,121909.0075,4.952,66762
s265,10,11,53.7273,127144.9532,2.1858,63349
s265,10,12,53.0712,132255.2449,7.2018,69418
s265,10,13,47.1906,135443.0606,4.6002,62970
s265,10,14,43.1811,137265.6043,1.4489,66763
s265,10,15,48.2841,139498.7613,6.7012,63727
s265,10,16,40.5324,148611.9626,2.133,64871
s265,10,17,39.9492,153019.4262,2.8043,66760
s265,10,18,29.5731,188585.1333,3.0617,67141
s265,10,19,31.2741,195046.9848,2.5538,72083
s265,10,20,26.2926,199972.4626,3.1821,63729
s265,10,21,85.9491,201577.0429,35.8968,75116
s265,10,22,26.0253,202369.1507,3.5925,63350
s265,10,23,23.5224,204172.479,1.8068,62591
s265,10,24,6.318,210881.3859,0.4312,69419
s265,10,25,7.0674,211606.897,0.6291,63725
s265,10,26,9.8658,215341.8618,1.6476,64112
s265,10,27,10.6677,215512.8965,1.6943,72456
s265,10,28,13.6479,216561.0577,1.9801,67143
s265,10,29,11.1537,218272.1334,2.4467,73602
s265,10,30,19.5372,218922.7412,2.6241,62212
s265,10,31,23.5467,221449.2234,6.5403,64488
s265,10,32,18.0063,229015.1158,1.5585,64867
s265,10,33,11.4696,237411.5846,7.6661,72837
s265,10,34,41.8801,245283.5758,25.904,74735
s265,10,35,32.7078,270572.4089,28.2722,73976
s265,10,36,20.4363,277983.9311,15.3094,73981
s266,8,1,44.955,135406.5136,2.556,68666
s266,8,2,7.0227,213369.7681,1.1098,67526
s266,8,3,21.3694,216877.1375,3.3124,67146
s266,9,1,195.1985,27309.8668,6.9709,69424
s266,9,2,156.6135,29706.8296,3.7944,68662
s266,9,3,109.9004,51449.563,1.1064,67903
s266,9,4,114.2586,57095.4853,3.5112,68282
s266,9,5,99.9459,69013.0748,0.0965,68287
s266,9,6,103.275,71987.2323,5.3917,69046
s266,9,7,86.7245,78589.3474,2.5886,68663
s266,9,8,83.9725,84089.7842,3.2691,69427
s266,9,9,77.8047,93388.2507,3.9681,69044
s266,9,10,66.2831,96813.785,1.4712,67907
s266,9,11,65.1969,99850.8651,1.976,67524
s266,9,12,66.8454,101242.0057,2.8462,69426
s266,9,13,63.423,103055.6068,2.3217,68283
s266,9,14,46.7046,128557.5888,2.2803,69425
s266,9,15,45.6111,130114.8066,1.71,69047
s266,9,16,43.394,142052.9736,2.9481,67145
s266,9,17,30.0564,183660.9447,2.1587,67525
s266,9,18,23.4981,207173.137,2.603,69043
s266,9,19,22.7205,208547.152,2.2701,68286
s266,9,20,20.2336,209807.5633,0.351,69045
s266,9,21,19.7175,212395.5391,0.8442,67904
s266,9,22,11.421,213190.0049,1.0608,68665
s266,9,23,12.5631,218351.3027,2.4683,68664
s266,10,1,87.2856,80831.1199,3.3671,67144
s266,10,2,58.3686,106745.2383,1.8227,68288
s266,10,3,54.4806,112599.4221,2.2613,68667
s266,10,4,48.3354,124077.1028,2.5423,67523
s266,10,5,26.426,190793.0183,0.8002,67906
s266,10,6,25.3692,205120.6912,3.7458,68668
s266,10,7,14.7744,218436.6309,2.4916,66764
s267,8,1,191.6298,30438.4367,7.4698,67912
s267,8,2,176.0049,37105.2223,7.7368,66015
s267,8,3,141.2802,45114.0959,1.7906,68671
s267,8,4,239.8167,50728.2119,15.3158,66774
s267,8,5,129.3246,54950.0394,5.9172,67535
s267,8,6,142.398,58075.3927,5.5471,69809
s267,8,7,112.4118,61267.0071,0.4644,68672
s267,8,8,133.2855,65989.6287,5.8962,68292
s267,8,9,99.2898,73159.6247,1.0319,67913
s267,8,10,126.6516,78098.9243,11.6993,69051
s267,8,11,82.5471,89886.7412,0.6076,66767
s267,8,12,82.1826,92047.6574,1.0884,67153
s267,8,13,82.0368,92375.0546,1.1342,69430
s267,8,14,75.9861,106345.6534,3.1422,66393
s267,8,15,56.7648,115259.6724,3.667,68293
s267,8,16,74.6518,118893.6912,6.1667,66014
s267,8,17,55.8647,120099.5813,0.901,66008
s267,8,18,39.7047,162201.5254,5.0858,64113
s267,8,19,41.4072,162278.0144,2.8379,67156
s267,8,20,27.3037,189659.9404,1.2899,66387
s267,8,21,21.1653,210441.797,1.3717,67152
s267,8,22,30.6423,219699.6337,8.7018,68296
s267,8,23,17.4231,221513.7422,3.3307,66388
s267,8,24,6.1965,225332.0547,4.372,80440
s267,9,1,196.5384,15319.5742,3.8341,70188
s267,9,2,201.6657,15849.4503,0.5664,77026
s267,9,3,167.67,31465.0067,1.5536,69808
s267,9,4,219.9636,32793.7889,9.6861,70189
s267,9,5,159.2865,33036.091,4.9677,70569
s267,9,6,131.9976,34037.1893,0.7449,74359
s267,9,7,172.3341,34942.8993,6.7828,68291
s267,9,8,154.6695,36061.6282,5.3344,67533
s267,9,9,173.8179,37861.5383,7.726,74740
s267,9,10,205.2378,38425.0833,10.6736,70570
s267,9,11,180.5976,38706.4599,4.8116,69810
s267,9,12,226.0143,40852.8137,8.2912,74738
s267,9,13,136.2501,42359.3012,3.8586,76259
s267,9,14,206.793,43807.068,8.3813,76643
s267,9,15,137.4165,44275.997,4.6128,69050
s267,9,16,140.5998,45783.7265,5.656,71705
s267,9,17,142.398,47415.5001,6.4579,75140
s267,9,18,149.2506,49040.1237,4.4436,75505
s267,9,19,127.8666,50725.58,0.6579,70954
s267,9,20,127.818,51198.0609,4.5949,69429
s267,9,21,160.3557,52468.4979,6.5552,76646
s267,9,22,144.7794,53654.3605,8.6321,70571
s267,9,23,131.525,54149.3446,2.3178,72856
s267,9,24,140.6727,54684.3603,4.2798,77021
s267,9,25,123.1038,55145.791,4.7356,71704
s267,9,26,110.5893,55359.4632,2.3094,69807
s267,9,27,125.4123,55618.0663,1.5048,68670
s267,9,28,122.5172,57535.5077,1.453,70565
s267,9,29,190.026,57851.095,14.7861,75122
s267,9,30,177.5358,58443.0461,13.7077,66394
s267,9,31,111.4398,58477.8742,3.3286,75119
s267,9,32,104.49,58890.2832,2.0614,71326
s267,9,33,150.174,59277.9179,11.2193,75504
s267,9,34,126.9918,60314.3622,6.9169,75503
s267,9,35,119.556,60656.8941,5.5341,68675
s267,9,36,122.9337,60673.2467,2.3913,77400
s267,9,37,106.4826,60943.8068,3.0169,70953
s267,9,38,119.8962,61619.5587,2.0464,65634
s267,9,39,111.1482,61824.4822,0.3655,76262
s267,9,40,119.7261,61881.2429,2.0839,73233
s267,9,41,129.3975,61910.4136,7.8298,71706
s267,9,42,96.8355,62314.1232,1.1613,74760
s267,9,43,96.8112,62366.5865,1.1684,74759
s267,9,44,180.549,62432.2538,15.0947,77407
s267,9,45,125.6553,63481.9006,7.5154,76263
s267,9,46,111.8043,63494.077,4.7689,67154
s267,9,47,110.3949,64317.7511,0.8959,70955
s267,9,48,131.6574,64567.9519,5.1853,77016
s267,9,49,140.8353,64829.9554,7.0788,73617
s267,9,50,147.8655,64953.1777,12.326,70190
s267,9,51,102.3516,66759.9209,3.7829,74739
s267,9,52,163.6605,67523.9764,10.9889,70944
s267,9,53,108.9855,67614.6947,5.333,69433
s267,9,54,104.7816,67968.0343,0.7769,69054
s267,9,55,108.6939,68028.292,1.5701,77023
s267,9,56,130.2723,68440.7845,9.7843,75509
s267,9,57,122.8851,69221.6257,4.7128,77020
s267,9,58,118.0251,70077.192,7.7991,70574
s267,9,59,100.3104,70260.6372,0.5145,75884
s267,9,60,112.2903,70466.7065,6.7669,76644
s267,9,61,102.6189,70512.875,4.8594,69806
s267,9,62,123.8085,70913.662,9.1754,71325
s267,9,63,158.8248,71397.6517,11.5653,75125
s267,9,64,135.6669,72050.9421,11.8398,66395
s267,9,65,93.0204,72256.6421,2.7365,75882
s267,9,66,107.406,73056.5843,2.6856,77022
s267,9,67,93.069,73398.417,3.0624,77024
s267,9,68,90.082,74058.6786,2.353,73236
s267,9,69,103.1778,74105.7081,5.9501,75879
s267,9,70,126.1899,74175.9758,10.5378,72098
s267,9,71,96.1857,74730.2562,0.5359,77396
s267,9,72,83.1303,76955.2556,1.0727,73234
s267,9,73,147.015,77777.4823,15.6543,75118
s267,9,74,98.5851,77799.1021,5.9051,70191
s267,9,75,114.1614,78700.0164,9.3836,73607
s267,9,76,93.5307,80073.71,5.0202,76264
s267,9,77,119.6775,80453.7253,10.9569,75499
s267,9,78,104.3199,82214.3635,4.5703,70945
s267,9,79,81.8949,82856.9209,2.3142,72855
s267,9,80,103.9068,83110.4753,8.5505,75498
s267,9,81,98.1234,83333.3976,3.459,77410
s267,9,82,82.8387,83413.6074,2.7471,69811
s267,9,83,111.1239,83743.7039,10.156,72096
s267,9,84,150.2469,84727.0815,18.1666,74745
s267,9,85,102.6189,85221.4512,8.8705,76649
s267,9,86,201.0339,85724.6148,23.4158,74737
s267,9,87,103.275,86896.8338,9.4576,73998
s267,9,88,95.2074,87247.3904,7.4758,75506
s267,9,89,130.9527,87380.5985,11.2665,76641
s267,9,90,82.282,87814.8056,3.7815,70197
s267,9,91,115.0362,88284.853,12.171,73987
s267,9,92,104.2956,88994.9868,10.2324,72097
s267,9,93,93.9195,89095.3005,7.5962,74367
s267,9,94,92.8746,89348.4114,7.3541,66775
s267,9,95,161.6193,89428.7545,16.7598,77028
s267,9,96,105.6564,89720.2619,6.8825,69434
s267,9,97,97.3013,90119.5,8.8826,75132
s267,9,98,85.3659,90883.4645,5.5367,74747
s267,9,99,79.1694,91184.2144,3.7734,70576
s267,9,100,74.4309,91263.6886,2.384,67155
s267,9,101,98.371,91659.0051,9.621,73997
s267,9,102,82.3284,91800.8423,1.0645,66769
s267,9,103,166.5522,92014.5239,21.7724,74358
s267,9,104,97.8804,92564.6227,9.7218,75510
s267,9,105,100.2618,92693.8916,6.6224,76642
s267,9,106,167.2812,92768.7213,22.0505,75120
s267,9,107,86.3136,92907.707,2.5531,69814
s267,9,108,79.0236,93022.1125,4.2312,66773
s267,9,109,180.8649,93486.4413,23.5946,77408
s267,9,110,77.9998,93784.8698,4.1344,70196
s267,9,111,64.0305,95541.4506,0.4534,75886
s267,9,112,120.6009,95789.951,15.3224,77029
s267,9,113,158.0768,97257.1556,22.3608,73618
s267,9,114,85.4874,97324.5541,3.5115,75888
s267,9,115,81.1863,97978.0096,2.4089,75887
s267,9,116,82.4013,98156.2902,2.8193,73992
s267,9,117,152.4825,98989.1903,22.2778,73604
s267,9,118,77.4441,99023.5936,1.5796,75874
s267,9,119,84.9285,99100.8273,7.6473,69431
s267,9,120,66.7521,99121.6641,2.2402,68294
s267,9,121,75.087,99140.1269,4.7273,72846
s267,9,122,69.4494,99769.6253,3.2202,70566
s267,9,123,79.3395,100436.6468,6.3473,70950
s267,9,124,90.7605,100553.9637,9.7803,73226
s267,9,125,81.1863,100606.535,3.1257,75138
s267,9,126,81.405,100696.4431,3.2154,70958
s267,9,127,81.0405,100997.5826,3.1889,77395
s267,9,128,71.1018,101349.8256,0.3253,76645
s267,9,129,81.8181,102332.0528,7.6022,70949
s267,9,130,70.1784,102730.989,0.427,66013
s267,9,131,95.1345,102733.2901,11.6772,74746
s267,9,132,82.1826,103026.4172,7.9001,77406
s267,9,133,76.7151,103231.9663,6.328,69817
s267,9,134,63.666,103245.351,2.4458,67532
s267,9,135,65.6829,103473.9099,3.1087,70948
s267,9,136,71.685,103633.2092,1.1217,75511
s267,9,137,69.4251,103998.6131,4.3662,76266
s267,9,138,81.2835,104088.516,7.922,73616
s267,9,139,77.1979,104215.278,6.74,69428
s267,9,140,97.3944,104517.942,12.8368,69052
s267,9,141,77.1525,104588.6321,6.8282,67151
s267,9,142,97.1757,104676.9442,12.8151,77409
s267,9,143,64.4922,104855.1714,3.1308,77025
s267,9,144,73.8234,105058.2105,5.9649,69432
s267,9,145,76.4721,105253.6426,2.9891,76268
s267,9,146,77.4927,105354.2372,3.3205,73608
s267,9,147,70.9803,105726.8151,1.4828,70946
s267,9,148,71.6364,105870.8403,1.7174,71328
s267,9,149,69.1092,106001.404,4.8183,71338
s267,9,150,69.984,106139.2025,5.1164,75885
s267,9,151,68.2344,106944.752,0.9972,71707
s267,9,152,73.3617,107905.6252,6.6039,77401
s267,9,153,109.6659,108139.3537,16.5193,75124
s267,9,154,62.1594,108167.236,3.3393,76265
s267,9,155,82.2312,108563.6542,9.4246,70575
s267,9,156,64.8567,108905.7106,4.3439,73235
s267,9,157,113.1894,109088.6988,13.6598,75123
s267,9,158,52.4394,110495.2423,1.0796,68289
s267,9,159,89.0109,110860.3824,12.0699,75497
s267,9,160,81.3564,111112.1276,6.0413,69053
s267,9,161,52.6581,111177.3499,1.3308,74376
s267,9,162,54.6507,111220.5049,1.9359,75883
s267,9,163,65.1726,111401.7317,5.1187,71327
s267,9,164,78.7891,111403.7626,5.3563,76254
s267,9,165,61.722,111462.0682,4.1076,75889
s267,9,166,64.0548,111733.9576,1.0586,73614
s267,9,167,53.5086,112278.5702,1.8844,75139
s267,9,168,92.6802,112645.8935,9.8317,76261
s267,9,169,80.5545,114774.8493,10.6191,75130
s267,9,170,101.574,115005.7843,16.7853,72857
s267,9,171,51.6375,115288.665,2.148,69048
s267,9,172,59.9481,116233.9502,4.8806,70194
s267,9,173,66.096,116354.0873,2.9263,67148
s267,9,174,58.0284,117258.8114,4.5884,75892
s267,9,175,52.9983,117722.2607,3.2169,73613
s267,9,176,85.3251,117786.4012,12.861,73225
s267,9,177,76.1562,118239.1364,6.4362,75515
s267,9,178,58.2957,118486.861,1.1851,69055
s267,9,179,57.7764,118710.8059,1.0915,72853
s267,9,180,69.7167,118931.6136,8.5253,67914
s267,9,181,58.0481,119362.763,1.3502,77411
s267,9,182,72.3411,119691.4218,9.514,75520
s267,9,183,53.4114,119709.7463,3.8819,73612
s267,9,184,61.0416,119960.2251,2.4046,77402
s267,9,185,58.6116,120056.531,5.5251,68676
s267,9,186,53.3628,120346.8087,0.2233,75519
s267,9,187,54.8451,121036.8754,0.8529,73994
s267,9,188,87.6987,121085.8048,14.4676,74366
s267,9,189,64.1277,121106.6571,3.6362,74749
s267,9,190,57.6153,121576.4983,1.825,73615
s267,9,191,55.5255,121662.4763,5.044,70187
s267,9,192,77.5413,122122.9668,11.7257,75129
s267,9,193,52.6095,122336.7405,4.3595,74748
s267,9,194,95.3775,122353.2213,17.0999,74357
s267,9,195,140.3811,124009.4029,26.9449,75121
s267,9,196,54.2862,124143.8414,1.5338,73988
s267,9,197,61.3332,124715.3838,7.606,76650
s267,9,198,49.9608,125279.5591,0.5314,75135
s267,9,199,46.1807,125290.6399,0.9127,70577
s267,9,200,62.2279,125554.0503,4.2833,69437
s267,9,201,54.7965,125590.429,2.0802,70185
s267,9,202,46.2915,125975.8164,1.2004,68290
s267,9,203,59.8225,126003.2758,7.5073,69436
s267,9,204,64.9291,126075.4237,5.2299,75131
s267,9,205,67.0437,126158.7093,5.8823,69815
s267,9,206,51.273,126448.7717,1.265,67915
s267,9,207,119.6775,126722.03,23.5744,72859
s267,9,208,74.8197,126750.1103,12.177,69435
s267,9,209,49.4991,127001.0427,4.3986,67910
s267,9,210,48.843,127251.7772,0.0522,65247
s267,9,211,61.4304,127523.7805,8.4008,67534
s267,9,212,89.7156,127796.5401,16.8983,73237
s267,9,213,57.1536,128270.7161,3.5131,76257
s267,9,214,62.9856,130394.1271,9.6467,76267
s267,9,215,49.086,131087.561,1.3193,75137
s267,9,216,65.4156,131125.5789,10.5698,75893
s267,9,217,61.0902,132211.0172,9.5777,75880
s267,9,218,43.7157,132354.8199,0.5962,73611
s267,9,219,66.8493,132369.2988,7.5181,75512
s267,9,220,130.4378,132427.1133,27.2664,73619
s267,9,221,51.4188,133117.977,6.945,65251
s267,9,222,68.8106,133207.4709,12.1485,72476
s267,9,223,46.6803,133518.4049,3.611,74756
s267,9,224,97.5888,133593.8663,20.8238,74379
s267,9,225,78.0516,134557.8247,15.2687,73224
s267,9,226,43.1971,135191.886,0.898,69049
s267,9,227,68.9634,135878.4253,9.1046,75126
s267,9,228,49.7664,136278.5098,7.1718,74377
s267,9,229,71.3205,137758.4515,14.137,75508
s267,9,230,45.0279,138435.212,3.4483,67528
s267,9,231,76.5207,139707.6183,12.3993,75881
s267,9,232,46.9233,140425.7329,1.898,75136
s267,9,233,45.684,140914.7519,4.7215,73232
s267,9,234,43.5456,141719.0612,2.9951,75895
s267,9,235,74.601,142541.0908,16.4182,76648
s267,9,236,72.2439,143045.13,15.8537,75876
s267,9,237,51.0057,143087.8694,9.5408,76260
s267,9,238,56.3274,143667.2956,7.4657,75507
s267,9,239,43.0839,143729.4879,3.1232,73227
s267,9,240,44.6148,143929.8878,0.753,74371
s267,9,241,46.9476,144129.3454,6.7479,75891
s267,9,242,46.8492,144360.4382,2.9035,69816
s267,9,243,64.4922,144991.4067,10.2582,76635
s267,9,244,43.2572,146079.254,0.1038,66766
s267,9,245,43.2297,146346.581,3.9696,74374
s267,9,246,41.1156,147264.9932,2.2963,70947
s267,9,247,48.7458,148061.5895,5.6386,73609
s267,9,248,118.4625,149046.0072,29.421,75502
s267,9,249,62.7183,150070.5617,14.9329,77027
s267,9,250,43.4484,151439.5008,5.5574,71334
s267,9,251,45.3883,151478.3926,3.5153,76255
